name,time,value
t(0)v1,77,0.43775037
t(0)v1,78,0.36299112
t(0)v1,79,0.51556957
t(0)v1,80,0.4894648
t(0)v1,81,0.18835941
t(0)v1,82,0.33975187
t(0)v1,83,0.46905228
t(0)v1,84,0.3481893
t(0)v1,85,0.37813798
t(0)v1,86,0.3199026
t(0)v1,87,0.3013371
t(0)v1,88,0.38072464
t(0)v1,89,0.42791077
t(0)v1,90,0.5043349
t(0)v1,91,0.45736292
t(0)v1,92,0.41911188
t(0)v1,93,0.16339049
t(0)v1,94,0.30084622
t(0)v1,95,0.3584642
t(0)v1,96,0.32630676
t(0)v1,97,0.32909068
t(0)v1,98,0.30661914
t(0)v1,99,0.4865887
t(0)v1,100,0
t(0)v1,101,1
t(0)v2,0,0.20783979
t(0)v2,1,0.3219148
t(0)v2,2,0.23872796
t(0)v2,3,0.23677415
t(0)v2,4,0.31141895
t(0)v2,5,0.2937022
t(0)v2,6,0.42558032
t(0)v2,7,0.19926432
t(0)v2,8,0.061846226
t(0)v2,9,0.17142183
t(0)v2,10,0.33790678
t(0)v2,11,0.3568834
t(0)v2,12,0.3369534
t(0)v2,13,0.35086644
t(0)v2,14,0.12608293
t(0)v2,15,0.10808393
t(0)v2,16,0.077577084
t(0)v2,17,0.1167455
t(0)v2,18,0.1404422
t(0)v2,19,0.122335285
t(0)v2,20,0.26911873
t(0)v2,21,0.26984847
t(0)v2,22,0.28451562
t(0)v2,23,0.12194207
t(0)v2,24,0.0834707
t(0)v2,25,0.22784084
t(0)v2,26,0.23205578
t(0)v2,27,0.2929269
t(0)v2,28,0.09791365
t(0)v2,29,0.3249625
t(0)v2,30,0.10202408
t(0)v2,31,0.18554023
t(0)v2,32,0.11290333
t(0)v2,33,0.07959324
t(0)v2,34,0.295236
t(0)v2,35,0.06573585
t(0)v2,36,0.13780877
t(0)v2,37,0.43245775
t(0)v2,38,0.28547347
t(0)v2,39,0.10759145
t(0)v2,40,0.25
t(0)v2,41,0.27499998
t(0)v2,42,0.3
t(0)v2,43,0.325
t(0)v2,44,0.35000002
t(0)v2,45,0.375
t(0)v2,46,0.39999998
t(0)v2,47,0.425
t(0)v2,48,0.45
t(0)v2,49,0.47500002
t(0)v2,50,0.5
t(0)v2,51,0.525
t(0)v2,52,0.55
t(0)v2,53,0.575
t(0)v2,54,0.6
t(0)v2,55,0.625
t(0)v2,56,0.65
t(0)v2,57,0.675
t(0)v2,58,0.7
t(0)v2,59,0.725
t(0)v2,60,0.25
t(0)v2,61,0.24461815
t(0)v2,62,0.0
t(0)v2,63,0.08983946
t(0)v2,64,0.011778623
t(0)v2,65,0.081813306
t(0)v2,66,0.14540535
t(0)v2,67,0.18468887
t(0)v2,68,0.03347382
t(0)v2,69,0.31615412
t(0)v2,70,0.08128342
t(0)v2,71,0.05094427
t(0)v2,72,0.29245853
t(0)v2,73,0.5013012
t(0)v2,74,0.49977106
t(0)v2,75,0.46703386
t(0)v2,76,0.4785096
t(0)v2,77,0.3310821
t(0)v2,78,0.35106814
t(0)v2,79,0.28908813
t(0)v2,80,0.25757033
t(0)v2,81,0.11686194
t(0)v2,82,0.20646584
t(0)v2,83,0.27188176
t(0)v2,84,0.24445987
t(0)v2,85,0.3753292
t(0)v2,86,0.27876538
t(0)v2,87,0.20371485
t(0)v2,88,0.18446875
t(0)v2,89,0.23944137
t(0)v2,90,0.2727391
t(0)v2,91,0.14563116
t(0)v2,92,0.09543082
t(0)v2,93,0.0
t(0)v2,94,0.07355505
t(0)v2,95,0.34859478
t(0)v2,96,0.05770275
t(0)v2,97,0.17810613
t(0)v2,98,0.20481911
t(0)v2,99,0.30919164
t(0)v2,100,0
t(0)v2,101,1
t(0)a0,0,0.35127884
t(0)a0,1,0.3801753
t(0)a0,2,0.33987224
t(0)a0,3,0.37301618
t(0)a0,4,0.41316828
t(0)a0,5,0.35597232
t(0)a0,6,0.5155934
t(0)a0,7,0.33662143
t(0)a0,8,0.12924513
t(0)a0,9,0.42359385
t(0)a0,10,0.462826
t(0)a0,11,0.44118595
t(0)a0,12,0.440142
t(0)a0,13,0.4443983
t(0)a0,14,0.264257
t(0)a0,15,0.3471158
t(0)a0,16,0.28708878
t(0)a0,17,0.29617643
t(0)a0,18,0.12411361
t(0)a0,19,0.26758716
t(0)a0,20,0.28659147
t(0)a0,21,0.47680658
t(0)a0,22,0.43194515
t(0)a0,23,0.35579002
t(0)a0,24,0.21333732
t(0)a0,25,0.24230812
t(0)a0,26,0.40615374
t(0)a0,27,0.41896403
t(0)a0,28,0.2733624
t(0)a0,29,0.33758512
t(0)a0,30,0.36688966
t(0)a0,31,0.29438967
t(0)a0,32,0.26438624
t(0)a0,33,0.31394467
t(0)a0,34,0.32305172
t(0)a0,35,0.34275267
t(0)a0,36,0.289607
t(0)a0,37,0.2756123
t(0)a0,38,0.2797305
t(0)a0,39,0.3392159
t(0)a0,40,0.375
t(0)a0,41,0.39374998
t(0)a0,42,0.41250002
t(0)a0,43,0.43124998
t(0)a0,44,0.45000002
t(0)a0,45,0.46875
t(0)a0,46,0.48749998
t(0)a0,47,0.50625
t(0)a0,48,0.525
t(0)a0,49,0.54375005
t(0)a0,50,0.5625
t(0)a0,51,0.58124995
t(0)a0,52,0.6
t(0)a0,53,0.61875
t(0)a0,54,0.63750005
t(0)a0,55,0.65625
t(0)a0,56,0.67499995
t(0)a0,57,0.69375
t(0)a0,58,0.7125
t(0)a0,59,0.73125005
t(0)a0,60,0.375
t(0)a0,61,0.3702359
t(0)a0,62,0.24382356
t(0)a0,63,0.29247385
t(0)a0,64,0.23179978
t(0)a0,65,0.2658146
t(0)a0,66,0.36319312
t(0)a0,67,0.37754202
t(0)a0,68,0.28031105
t(0)a0,69,0.22813123
t(0)a0,70,0.38842177
t(0)a0,71,0.29517967
t(0)a0,72,0.26535353
t(0)a0,73,0.4537939
t(0)a0,74,0.44986278
t(0)a0,75,0.50520617
t(0)a0,76,0.53912544
t(0)a0,77,0.4233538
t(0)a0,78,0.5487011
t(0)a0,79,0.43068016
t(0)a0,80,0.42290944
t(0)a0,81,0.24777035
t(0)a0,82,0.37147552
t(0)a0,83,0.14447346
t(0)a0,84,0.45923254
t(0)a0,85,0.39088324
t(0)a0,86,0.44788295
t(0)a0,87,0.4156757
t(0)a0,88,0.33401856
t(0)a0,89,0.35428527
t(0)a0,90,0.3932842
t(0)a0,91,0.5475421
t(0)a0,92,0.46563858
t(0)a0,93,0.25638023
t(0)a0,94,0.29308242
t(0)a0,95,0.3949077
t(0)a0,96,0.15485013
t(0)a0,97,0.33975348
t(0)a0,98,0.31453985
t(0)a0,99,0.30102593
t(0)a0,100,0
t(0)a0,101,1
t(0)a1,0,0.24411717
t(0)a1,1,0.18646395
t(0)a1,2,0.1902022
t(0)a1,3,0.18731706
t(0)a1,4,0.28989366
t(0)a1,5,0.27659288
t(0)a1,6,0.24844915
t(0)a1,7,0.15403916
t(0)a1,8,0.22766577
t(0)a1,9,0.24455197
t(0)a1,10,0.29135695
t(0)a1,11,0.30414432
t(0)a1,12,0.26606357
t(0)a1,13,0.35087505
t(0)a1,14,0.23424427
t(0)a1,15,0.1436492
t(0)a1,16,0.15533051
t(0)a1,17,0.14791805
t(0)a1,18,0.1943679
t(0)a1,19,0.22864999
t(0)a1,20,0.15033734
t(0)a1,21,0.22930102
t(0)a1,22,0.26354152
t(0)a1,23,0.2214315
t(0)a1,24,0.19304502
t(0)a1,25,0.20466636
t(0)a1,26,0.26326767
t(0)a1,27,0.29808927
t(0)a1,28,0.31469077
t(0)a1,29,0.18568814
t(0)a1,30,0.18932706
t(0)a1,31,0.23271236
t(0)a1,32,0.18725823
t(0)a1,33,0.17154455
t(0)a1,34,0.19788367
t(0)a1,35,0.18292028
t(0)a1,36,0.21414994
t(0)a1,37,0.20283078
t(0)a1,38,0.35686603
t(0)a1,39,0.24053459
t(0)a1,40,0.25
t(0)a1,41,0.2625
t(0)a1,42,0.275
t(0)a1,43,0.2875
t(0)a1,44,0.3
t(0)a1,45,0.3125
t(0)a1,46,0.325
t(0)a1,47,0.3375
t(0)a1,48,0.35
t(0)a1,49,0.3625
t(0)a1,50,0.375
t(0)a1,51,0.3875
t(0)a1,52,0.4
t(0)a1,53,0.4125
t(0)a1,54,0.425
t(0)a1,55,0.4375
t(0)a1,56,0.45
t(0)a1,57,0.4625
t(0)a1,58,0.475
t(0)a1,59,0.4875
t(0)a1,60,0.25
t(0)a1,61,0.20530742
t(0)a1,62,0.13485499
t(0)a1,63,0.17538397
t(0)a1,64,0.17624708
t(0)a1,65,0.1526606
t(0)a1,66,0.26049617
t(0)a1,67,0.25480315
t(0)a1,68,0.13815229
t(0)a1,69,0.3300294
t(0)a1,70,0.16267721
t(0)a1,71,0.1837345
t(0)a1,72,0.22258554
t(0)a1,73,0.31635338
t(0)a1,74,0.3289592
t(0)a1,75,0.35664177
t(0)a1,76,0.30872586
t(0)a1,77,0.2850846
t(0)a1,78,0.32151186
t(0)a1,79,0.27107355
t(0)a1,80,0.2962805
t(0)a1,81,0.19902135
t(0)a1,82,0.19759929
t(0)a1,83,0.20800273
t(0)a1,84,0.29368848
t(0)a1,85,0.26351696
t(0)a1,86,0.23711142
t(0)a1,87,0.2503452
t(0)a1,88,0.2390419
t(0)a1,89,0.25451824
t(0)a1,90,0.27810326
t(0)a1,91,0.27952087
t(0)a1,92,0.19445671
t(0)a1,93,0.17443079
t(0)a1,94,0.14053842
t(0)a1,95,0.26566452
t(0)a1,96,0.22580953
t(0)a1,97,0.17004217
t(0)a1,98,0.22254324
t(0)a1,99,0.25539732
t(0)a1,100,0
t(0)a1,101,1
t(0)a2,0,0.12843299
t(0)a2,1,0.13997313
t(0)a2,2,0.09932007
t(0)a2,3,0.109691136
t(0)a2,4,0.11446738
t(0)a2,5,0.13920125
t(0)a2,6,0.17833409
t(0)a2,7,0.080173895
t(0)a2,8,0.13520414
t(0)a2,9,0.13870957
t(0)a2,10,0.15226378
t(0)a2,11,0.12999251
t(0)a2,12,0.14568837
t(0)a2,13,0.14249009
t(0)a2,14,0.14460509
t(0)a2,15,0.114784546
t(0)a2,16,0.083332345
t(0)a2,17,0.082893826
t(0)a2,18,0.11350293
t(0)a2,19,0.086624175
t(0)a2,20,0.17984287
t(0)a2,21,0.17249668
t(0)a2,22,0.15298066
t(0)a2,23,0.10009174
t(0)a2,24,0.100656606
t(0)a2,25,0.08094837
t(0)a2,26,0.13386413
t(0)a2,27,0.115033954
t(0)a2,28,0.15360567
t(0)a2,29,0.103755236
t(0)a2,30,0.09235109
t(0)a2,31,0.118456274
t(0)a2,32,0.11972725
t(0)a2,33,0.14705324
t(0)a2,34,0.08585243
t(0)a2,35,0.12595631
t(0)a2,36,0.14494134
t(0)a2,37,0.17157012
t(0)a2,38,0.13472183
t(0)a2,39,0.15870707
t(0)a2,40,0.125
t(0)a2,41,0.13125
t(0)a2,42,0.1375
t(0)a2,43,0.14375
t(0)a2,44,0.15
t(0)a2,45,0.15625
t(0)a2,46,0.1625
t(0)a2,47,0.16875
t(0)a2,48,0.175
t(0)a2,49,0.18125
t(0)a2,50,0.1875
t(0)a2,51,0.19375
t(0)a2,52,0.2
t(0)a2,53,0.20625
t(0)a2,54,0.2125
t(0)a2,55,0.21875
t(0)a2,56,0.225
t(0)a2,57,0.23125
t(0)a2,58,0.2375
t(0)a2,59,0.24375
t(0)a2,60,0.125
t(0)a2,61,0.11910922
t(0)a2,62,0.12858574
t(0)a2,63,0.08760935
t(0)a2,64,0.06027239
t(0)a2,65,0.10584058
t(0)a2,66,0.11647053
t(0)a2,67,0.13400087
t(0)a2,68,0.1426374
t(0)a2,69,0.14755599
t(0)a2,70,0.08688375
t(0)a2,71,0.07553144
t(0)a2,72,0.09682698
t(0)a2,73,0.14342129
t(0)a2,74,0.13825254
t(0)a2,75,0.16800936
t(0)a2,76,0.14466132
t(0)a2,77,0.16194521
t(0)a2,78,0.1807505
t(0)a2,79,0.15418148
t(0)a2,80,0.14835095
t(0)a2,81,0.12627588
t(0)a2,82,0.06695152
t(0)a2,83,0.134692
t(0)a2,84,0.13019228
t(0)a2,85,0.13002235
t(0)a2,86,0.14747478
t(0)a2,87,0.13870294
t(0)a2,88,0.12618375
t(0)a2,89,0.14798558
t(0)a2,90,0.13845403
t(0)a2,91,0.1574246
t(0)a2,92,0.1455263
t(0)a2,93,0.07025209
t(0)a2,94,0.07367657
t(0)a2,95,0.12579218
t(0)a2,96,0.10462245
t(0)a2,97,0.10768724
t(0)a2,98,0.08436019
t(0)a2,99,0.10721221
t(0)a2,100,0
t(0)a2,101,1
t(0)n10,0,0.4672991
t(0)n10,1,0.4714353
t(0)n10,2,0.43238395
t(0)n10,3,0.46292254
t(0)n10,4,0.5020082
t(0)n10,5,0.61195385
t(0)n10,6,0.6869359
t(0)n10,7,0.53236175
t(0)n10,8,0.58618927
t(0)n10,9,0.57728624
t(0)n10,10,0.6176775
t(0)n10,11,0.595148
t(0)n10,12,0.5330782
t(0)n10,13,0.62090516
t(0)n10,14,0.34065005
t(0)n10,15,0.33824772
t(0)n10,16,0.3246705
t(0)n10,17,0.39137933
t(0)n10,18,0.3812385
t(0)n10,19,0.4848945
t(0)n10,20,0.6294622
t(0)n10,21,0.47415143
t(0)n10,22,0.48307997
t(0)n10,23,0.3969618
t(0)n10,24,0.3969496
t(0)n10,25,0.4680417
t(0)n10,26,0.5297834
t(0)n10,27,0.6411884
t(0)n10,28,0.6155965
t(0)n10,29,0.35021508
t(0)n10,30,0.51024324
t(0)n10,31,0.28246918
t(0)n10,32,0.24135578
t(0)n10,33,0.38072336
t(0)n10,34,0.5533994
t(0)n10,35,0.3710093
t(0)n10,36,0.5093126
t(0)n10,37,0.4016752
t(0)n10,38,0.6735981
t(0)n10,39,0.5323588
t(0)n10,40,0.5
t(0)n10,41,0.525
t(0)n10,42,0.55
t(0)n10,43,0.575
t(0)n10,44,0.6
t(0)n10,45,0.52570415
t(0)n10,46,0.65
t(0)n10,47,0.675
t(0)n10,48,0.7
t(0)n10,49,0.725
t(0)n10,50,0.75
t(0)n10,51,0.775
t(0)n10,52,0.8
t(0)n10,53,0.825
t(0)n10,54,0.85
t(0)n10,55,0.875
t(0)n10,56,0.1280474
t(0)n10,57,0.925
t(0)n10,58,0.95
t(0)n10,59,0.975
t(0)n10,60,0.5
t(0)n10,61,0.4834116
t(0)n10,62,0.45780393
t(0)n10,63,0.2823092
t(0)n10,64,0.5349618
t(0)n10,65,0.3120156
t(0)n10,66,0.267737
t(0)n10,67,0.53459674
t(0)n10,68,0.53899807
t(0)n10,69,0.4934514
t(0)n10,70,0.35388643
t(0)n10,71,0.43669772
t(0)n10,72,0.43945682
t(0)n10,73,0.7267788
t(0)n10,74,0.5179186
t(0)n10,75,0.65938336
t(0)n10,76,0.73746085
t(0)n10,77,0.58686835
t(0)n10,78,0.697775
t(0)n10,79,0.6702281
t(0)n10,80,0.5306163
t(0)n10,81,0.5425367
t(0)n10,82,0.46850875
t(0)n10,83,0.3193995
t(0)n10,84,0.6173591
t(0)n10,85,0.47971317
t(0)n10,86,0.45010692
t(0)n10,87,0.59570223
t(0)n10,88,0.47931725
t(0)n10,89,0.43748048
t(0)n10,90,0.53804165
t(0)n10,91,0.51950717
t(0)n10,92,0.31099403
t(0)n10,93,0.35378203
t(0)n10,94,0.487958
t(0)n10,95,0.5074106
t(0)n10,96,0.46530905
t(0)n10,97,0.22104335
t(0)n10,98,0.3205808
t(0)n10,99,0.34264445
t(0)n10,100,0
t(0)n10,101,1
t(0)n11,0,0.24490656
t(0)n11,1,0.504936
t(0)n11,2,0.4933304
t(0)n11,3,0.4348711
t(0)n11,4,0.55340517
t(0)n11,5,0.5416473
t(0)n11,6,0.43299258
t(0)n11,7,0.65955657
t(0)n11,8,0.54672164
t(0)n11,9,0.5746918
t(0)n11,10,0.51310897
t(0)n11,11,0.5402776
t(0)n11,12,0.655777
t(0)n11,13,0.6570484
t(0)n11,14,0.5820936
t(0)n11,15,0.24714828
t(0)n11,16,0.34627447
t(0)n11,17,0.47329456
t(0)n11,18,0.24443157
t(0)n11,19,0.32731482
t(0)n11,20,0.5915415
t(0)n11,21,0.4511352
t(0)n11,22,0.35821176
t(0)n11,23,0.30625767
t(0)n11,24,0.33470407
t(0)n11,25,0.4734531
t(0)n11,26,0.5176977
t(0)n11,27,0.54498863
t(0)n11,28,0.46898913
t(0)n11,29,0.5622425
t(0)n11,30,0.3416797
t(0)n11,31,0.4359613
t(0)n11,32,0.51034117
t(0)n11,33,0.41792047
t(0)n11,34,0.49039268
t(0)n11,35,0.50181836
t(0)n11,36,0.3698274
t(0)n11,37,0.4159553
t(0)n11,38,0.4624736
t(0)n11,39,0.5604297
t(0)n11,40,0.5
t(0)n11,41,0.525
t(0)n11,42,0.21813881
t(0)n11,43,0.575
t(0)n11,44,0.6
t(0)n11,45,0.625
t(0)n11,46,0.65
t(0)n11,47,0.675
t(0)n11,48,0.7
t(0)n11,49,0.11357498
t(0)n11,50,0.7536664
t(0)n11,51,0.775
t(0)n11,52,0.8
t(0)n11,53,0.41978014
t(0)n11,54,0.85
t(0)n11,55,0.875
t(0)n11,56,0.9
t(0)n11,57,0.925
t(0)n11,58,0.95
t(0)n11,59,0.975
t(0)n11,60,0.5
t(0)n11,61,0.4642963
t(0)n11,62,0.50441307
t(0)n11,63,0.47492304
t(0)n11,64,0.33319137
t(0)n11,65,0.39598668
t(0)n11,66,0.36735645
t(0)n11,67,0.2649863
t(0)n11,68,0.5090362
t(0)n11,69,0.31682134
t(0)n11,70,0.3806399
t(0)n11,71,0.3067884
t(0)n11,72,0.51253337
t(0)n11,73,0.7417761
t(0)n11,74,0.661506
t(0)n11,75,0.5152472
t(0)n11,76,0.69736314
t(0)n11,77,0.621431
t(0)n11,78,0.7322377
t(0)n11,79,0.59214634
t(0)n11,80,0.5193123
t(0)n11,81,0.46777615
t(0)n11,82,0.19844179
t(0)n11,83,0.6237046
t(0)n11,84,0.6030538
t(0)n11,85,0.52643085
t(0)n11,86,0.5452991
t(0)n11,87,0.4981004
t(0)n11,88,0.49883184
t(0)n11,89,0.53638107
t(0)n11,90,0.51007146
t(0)n11,91,0.43472067
t(0)n11,92,0.5713139
t(0)n11,93,0.390113
t(0)n11,94,0.47715825
t(0)n11,95,0.43396226
t(0)n11,96,0.53967255
t(0)n11,97,0.30100724
t(0)n11,98,0.5063584
t(0)n11,99,0.5305372
t(0)n11,100,0
t(0)n11,101,1
t(0)n12,0,0.41700774
t(0)n12,1,0.45678705
t(0)n12,2,0.37039465
t(0)n12,3,0.46687436
t(0)n12,4,0.57221675
t(0)n12,5,0.53381556
t(0)n12,6,0.50290626
t(0)n12,7,0.31822208
t(0)n12,8,0.50155663
t(0)n12,9,0.55476034
t(0)n12,10,0.54273504
t(0)n12,11,0.56768787
t(0)n12,12,0.51830596
t(0)n12,13,0.59083724
t(0)n12,14,0.6051487
t(0)n12,15,0.5130332
t(0)n12,16,0.15649423
t(0)n12,17,0.48837256
t(0)n12,18,0.18367487
t(0)n12,19,0.28614336
t(0)n12,20,0.29259634
t(0)n12,21,0.64445376
t(0)n12,22,0.37884098
t(0)n12,23,0.42359978
t(0)n12,24,0.28221372
t(0)n12,25,0.39201862
t(0)n12,26,0.530996
t(0)n12,27,0.48807177
t(0)n12,28,0.3933693
t(0)n12,29,0.5631833
t(0)n12,30,0.37239912
t(0)n12,31,0.35618123
t(0)n12,32,0.25657055
t(0)n12,33,0.52941054
t(0)n12,34,0.57545674
t(0)n12,35,0.50626135
t(0)n12,36,0.44693592
t(0)n12,37,0.6050542
t(0)n12,38,0.6678014
t(0)n12,39,0.3998431
t(0)n12,40,0.5
t(0)n12,41,0.525
t(0)n12,42,0.55
t(0)n12,43,0.85286325
t(0)n12,44,0.6
t(0)n12,45,0.9396457
t(0)n12,46,0.6569451
t(0)n12,47,0.675
t(0)n12,48,0.9665012
t(0)n12,49,0.56365156
t(0)n12,50,0.75
t(0)n12,51,0.775
t(0)n12,52,0.046138108
t(0)n12,53,0.825
t(0)n12,54,0.58288956
t(0)n12,55,0.875
t(0)n12,56,0.9
t(0)n12,57,0.925
t(0)n12,58,0.95
t(0)n12,59,0.04058516
t(0)n12,60,0.5
t(0)n12,61,0.2524876
t(0)n12,62,0.3501911
t(0)n12,63,0.39395988
t(0)n12,64,0.23113267
t(0)n12,65,0.23342136
t(0)n12,66,0.41606882
t(0)n12,67,0.53238124
t(0)n12,68,0.30141756
t(0)n12,69,0.5406643
t(0)n12,70,0.52651894
t(0)n12,71,0.37005794
t(0)n12,72,0.37758097
t(0)n12,73,0.64657396
t(0)n12,74,0.69964695
t(0)n12,75,0.68129116
t(0)n12,76,0.65000147
t(0)n12,77,0.57759434
t(0)n12,78,0.596356
t(0)n12,79,0.5491798
t(0)n12,80,0.53329235
t(0)n12,81,0.26950547
t(0)n12,82,0.41005796
t(0)n12,83,0.51855665
t(0)n12,84,0.51240045
t(0)n12,85,0.5638771
t(0)n12,86,0.4530203
t(0)n12,87,0.46711335
t(0)n12,88,0.49707744
t(0)n12,89,0.45268226
t(0)n12,90,0.53028995
t(0)n12,91,0.5660734
t(0)n12,92,0.44050488
t(0)n12,93,0.3036103
t(0)n12,94,0.37188387
t(0)n12,95,0.5849481
t(0)n12,96,0.5270347
t(0)n12,97,0.3847165
t(0)n12,98,0.4245952
t(0)n12,99,0.6050134
t(0)n12,100,0
t(0)n12,101,1
t(0)n20,0,0.31083
t(0)n20,1,0.56901324
t(0)n20,2,0.3788541
t(0)n20,3,0.45288596
t(0)n20,4,0.4742813
t(0)n20,5,0.6051595
t(0)n20,6,0.50128067
t(0)n20,7,0.53840077
t(0)n20,8,0.18163258
t(0)n20,9,0.43102252
t(0)n20,10,0.609544
t(0)n20,11,0.53858227
t(0)n20,12,0.6077173
t(0)n20,13,0.4771189
t(0)n20,14,0.51727444
t(0)n20,15,0.38369304
t(0)n20,16,0.30287898
t(0)n20,17,0.44137627
t(0)n20,18,0.4844916
t(0)n20,19,0.6163125
t(0)n20,20,0.5583887
t(0)n20,21,0.57003564
t(0)n20,22,0.51087517
t(0)n20,23,0.4743854
t(0)n20,24,0.31163615
t(0)n20,25,0.41507953
t(0)n20,26,0.43515733
t(0)n20,27,0.33931547
t(0)n20,28,0.57322836
t(0)n20,29,0.5891063
t(0)n20,30,0.4685859
t(0)n20,31,0.4640441
t(0)n20,32,0.42340398
t(0)n20,33,0.4154219
t(0)n20,34,0.44812584
t(0)n20,35,0.58836615
t(0)n20,36,0.46074533
t(0)n20,37,0.37384555
t(0)n20,38,0.607579
t(0)n20,39,0.48175338
t(0)n20,40,0.5752879
t(0)n20,41,0.570768
t(0)n20,42,0.63454956
t(0)n20,43,0.6557953
t(0)n20,44,0.67634434
t(0)n20,45,0.6592678
t(0)n20,46,0.6549561
t(0)n20,47,0.69641674
t(0)n20,48,0.73684174
t(0)n20,49,0.7719152
t(0)n20,50,0.7776779
t(0)n20,51,0.7923228
t(0)n20,52,0.8405725
t(0)n20,53,0.90398914
t(0)n20,54,0.9222357
t(0)n20,55,0.9041008
t(0)n20,56,0.9429111
t(0)n20,57,0.96814835
t(0)n20,58,0.99267936
t(0)n20,59,0.9833184
t(0)n20,60,0.5
t(0)n20,61,0.2962531
t(0)n20,62,0.44426596
t(0)n20,63,0.49979812
t(0)n20,64,0.34224916
t(0)n20,65,0.27704462
t(0)n20,66,0.42422163
t(0)n20,67,0.44001672
t(0)n20,68,0.49929094
t(0)n20,69,0.3369107
t(0)n20,70,0.33555308
t(0)n20,71,0.43989596
t(0)n20,72,0.4128514
t(0)n20,73,0.56199527
t(0)n20,74,0.5144868
t(0)n20,75,0.6277766
t(0)n20,76,0.6315618
t(0)n20,77,0.47893527
t(0)n20,78,0.69664204
t(0)n20,79,0.6276991
t(0)n20,80,0.51442707
t(0)n20,81,0.41507164
t(0)n20,82,0.44262326
t(0)n20,83,0.17573689
t(0)n20,84,0.19854513
t(0)n20,85,0.5275339
t(0)n20,86,0.49161255
t(0)n20,87,0.5029014
t(0)n20,88,0.50785404
t(0)n20,89,0.47011775
t(0)n20,90,0.5755803
t(0)n20,91,0.40837336
t(0)n20,92,0.43076625
t(0)n20,93,0.24137308
t(0)n20,94,0.34094113
t(0)n20,95,0.48660865
t(0)n20,96,0.5350102
t(0)n20,97,0.3978321
t(0)n20,98,0.32320574
t(0)n20,99,0.7027257
t(0)n20,100,0
t(0)n20,101,1
t(0)n21,0,0.45892727
t(0)n21,1,0.42016745
t(0)n21,2,0.3981335
t(0)n21,3,0.43344307
t(0)n21,4,0.3330441
t(0)n21,5,0.6880313
t(0)n21,6,0.29370382
t(0)n21,7,0.19442706
t(0)n21,8,0.57874095
t(0)n21,9,0.58657414
t(0)n21,10,0.60158044
t(0)n21,11,0.63722396
t(0)n21,12,0.5759442
t(0)n21,13,0.6029694
t(0)n21,14,0.49350566
t(0)n21,15,0.3500949
t(0)n21,16,0.44105098
t(0)n21,17,0.33654842
t(0)n21,18,0.5103985
t(0)n21,19,0.3693424
t(0)n21,20,0.6077502
t(0)n21,21,0.6098591
t(0)n21,22,0.41034773
t(0)n21,23,0.46886545
t(0)n21,24,0.3034228
t(0)n21,25,0.42481357
t(0)n21,26,0.34123904
t(0)n21,27,0.49964112
t(0)n21,28,0.4761109
t(0)n21,29,0.3920853
t(0)n21,30,0.300131
t(0)n21,31,0.23333204
t(0)n21,32,0.48703456
t(0)n21,33,0.41369182
t(0)n21,34,0.37888116
t(0)n21,35,0.5617308
t(0)n21,36,0.5877019
t(0)n21,37,0.54308933
t(0)n21,38,0.5346378
t(0)n21,39,0.6814655
t(0)n21,40,0.5123661
t(0)n21,41,0.63999015
t(0)n21,42,0.59203064
t(0)n21,43,0.59411967
t(0)n21,44,0.7620413
t(0)n21,45,0.65671813
t(0)n21,46,0.73332953
t(0)n21,47,0.80003494
t(0)n21,48,0.78584915
t(0)n21,49,0.8843856
t(0)n21,50,0.88733083
t(0)n21,51,0.8263663
t(0)n21,52,0.93900114
t(0)n21,53,0.85216177
t(0)n21,54,0.9599755
t(0)n21,55,0.94870204
t(0)n21,56,1.0
t(0)n21,57,0.98980266
t(0)n21,58,0.9848103
t(0)n21,59,1.0
t(0)n21,60,0.5
t(0)n21,61,0.4108144
t(0)n21,62,0.35221654
t(0)n21,63,0.2534327
t(0)n21,64,0.32019708
t(0)n21,65,0.26697052
t(0)n21,66,0.30539507
t(0)n21,67,0.5273651
t(0)n21,68,0.2567621
t(0)n21,69,0.5105071
t(0)n21,70,0.42557302
t(0)n21,71,0.4118295
t(0)n21,72,0.35198385
t(0)n21,73,0.7407722
t(0)n21,74,0.5094238
t(0)n21,75,0.62222046
t(0)n21,76,0.5769985
t(0)n21,77,0.6818557
t(0)n21,78,0.5882802
t(0)n21,79,0.6252891
t(0)n21,80,0.61082006
t(0)n21,81,0.3586923
t(0)n21,82,0.5338058
t(0)n21,83,0.60802865
t(0)n21,84,0.6205586
t(0)n21,85,0.5243356
t(0)n21,86,0.5145483
t(0)n21,87,0.5374288
t(0)n21,88,0.41436777
t(0)n21,89,0.51680917
t(0)n21,90,0.5599558
t(0)n21,91,0.5129427
t(0)n21,92,0.33029965
t(0)n21,93,0.3471833
t(0)n21,94,0.34728527
t(0)n21,95,0.61882377
t(0)n21,96,0.44428924
t(0)n21,97,0.3394225
t(0)n21,98,0.30225098
t(0)n21,99,0.5410206
t(0)n21,100,0
t(0)n21,101,1
t(0)n22,0,0.4593207
t(0)n22,1,0.51382583
t(0)n22,2,0.23984873
t(0)n22,3,0.4416347
t(0)n22,4,0.4311759
t(0)n22,5,0.5465778
t(0)n22,6,0.40096897
t(0)n22,7,0.61400574
t(0)n22,8,0.407672
t(0)n22,9,0.48839462
t(0)n22,10,0.49012625
